uid,register_date,login_duration,login_days,login_count,churn_or_not,pay_in_may,pay_to_may,level
86097718000173,2/17/18,8577.183,1,2,0,822.171,3793.888,28
101095426000175,2/19/18,1581.65,1,8,0,484.218,1237.915,26
103438473000160,2/1/18,10143.032,1,8,0,116.809,488.229,21
106464348000160,2/2/18,10742.908,1,2,0,2.079,5.572,14
106956075000170,2/13/18,5512.217,1,3,0,0.00 ,41.958,19
108290159000177,2/22/18,22776.51,4,51,0,789.033,6130.705,30
129091313000175,2/19/18,1580.817,1,1,0,1309.399,4031.825,28
141637809000160,2/2/18,10683.65,1,4,0,31.486,132.902,20
143817234000162,2/4/18,3908.109,1,3,0,284.732,687.001,23
149355492000160,2/2/18,3321.912,1,2,0,120.330,470.155,22
161433756000160,2/2/18,537.93,1,1,1,0.00 ,18.179,20
163952955000177,2/22/18,5559.14,1,4,0,0.00 ,0.00 ,17
17233025000170,2/13/18,1588.421,1,1,0,153.874,2048.438,27
179010933000177,2/22/18,19744.663,2,13,0,332.318,1207.507,25
180282563000177,2/22/18,11688.54,3,20,0,136.423,479.241,23
200260968000162,2/4/18,8014.219,1,12,0,41.895,119.511,21
218243712000177,2/22/18,10753.201,1,5,0,31.479,83.937,20
220308670000177,2/22/18,3474.649,1,3,0,643.566,1724.464,24
225022648000179,2/25/18,3903.296,1,3,0,176.295,799.603,23
239168065000170,2/13/18,5544.174,1,6,0,500.206,842.996,20
251296645000177,2/22/18,9955.957,1,2,0,0.00 ,0.00 ,22
251439117000166,2/9/18,4785.056,1,6,0,27.965,409.892,22
256123771000167,2/10/18,3239.282,1,2,0,454.748,1188.474,25
256385325000166,2/9/18,8620.412,1,2,0,304.409,2369.479,27
259683284000177,2/22/18,1747.844,1,1,0,731.822,3737.293,24
266864413000170,2/13/18,4903.224,1,8,0,31.486,297.360,22
267766414000177,2/22/18,2192.089,1,4,0,0.00 ,0.00 ,22
270500011000170,2/13/18,1611.63,1,1,0,72.737,1059.968,21
271052723000170,2/13/18,900.247,1,1,0,34.979,419.692,20
281993182000177,2/23/18,999.341,1,1,0,179.816,519.120,20
293140288000160,2/2/18,16391.864,2,7,0,1812.937,7549.528,30
299561343000177,2/23/18,3023.258,1,2,0,76.209,276.920,22
299759408000177,2/23/18,2160.216,1,4,0,3.493,13.972,17
307465756000177,2/23/18,1346.673,1,2,0,17.493,38.479,19
309160175000166,2/9/18,5507.029,1,4,0,0.00 ,0.00 ,21
325836214000177,2/23/18,10805.78,1,1,1,11.179,11.179,11
34032528000177,2/22/18,784.169,1,1,0,32.837,118.139,19
340957066000160,2/2/18,2789.346,1,1,1,0.00 ,0.00 ,18
347484586000166,2/9/18,7393.798,2,6,0,0.00 ,11.172,26
3492486000170,2/13/18,791.776,1,2,0,0.693,0.693,19
349913392000177,2/23/18,4373.951,1,6,0,90.937,171.388,21
350734195000160,2/2/18,7912.061,2,3,0,0.00 ,0.00 ,22
373641000162,2/3/18,5096.939,2,4,0,6459.789,32285.694,30
377724798000170,2/13/18,1222.457,1,1,0,0.00 ,150.381,18
381970995000170,2/13/18,3900.532,2,16,0,0.00 ,4.186,18
390758468000177,2/23/18,3004.729,1,1,0,0.00 ,13.993,18
400835201000162,2/4/18,1715.646,1,1,0,524.748,881.538,23
410246870000163,2/5/18,3111.73,2,4,0,70.686,1278.928,25
416207054000160,2/2/18,9840.156,1,5,0,0.00 ,0.00 ,20
425133522000166,2/9/18,2610.841,1,9,0,0.00 ,0.00 ,20
425369847000170,2/13/18,3069.988,1,4,0,0.693,144.774,18
429365511000162,2/4/18,8266.516,3,12,0,902.510,3881.087,26
432108668000170,2/13/18,10135.685,1,30,0,0.00 ,31.486,17
44537952000170,2/13/18,4783.849,1,3,0,253.246,1800.918,26
463694863000170,2/14/18,7367.383,1,5,0,50.337,113.302,18
466953886000164,2/7/18,4686.509,1,6,0,0.00 ,0.00 ,23
477127808000170,2/14/18,2474.359,1,1,0,251.013,961.541,23
477980338000170,2/14/18,1497.34,1,4,0,45.479,1972.495,27
479244435000177,2/23/18,9730.119,1,8,0,199.360,311.983,24
482312601000164,2/7/18,20359.024,2,22,0,7264.600,27675.732,30
48604454000160,2/1/18,8908.663,2,13,0,679.280,1272.474,21
492437831000160,2/2/18,17779.315,2,20,0,1190.021,3270.680,30
493005806000177,2/23/18,4926.14,1,14,0,0.00 ,146.923,21
510822859000161,2/3/18,2088.467,1,1,0,35.665,500.829,24
51447766000170,2/13/18,8119.656,1,5,0,0.00 ,0.00 ,20
517601355000160,2/2/18,6446.562,2,9,0,0.00 ,0.00 ,19
521735191000161,2/3/18,1160.236,1,5,0,22.330,134.869,23
530589388000160,2/2/18,16333.553,2,6,0,986.342,4623.458,29
536867702000177,2/23/18,21598.667,2,14,0,178.997,327.964,23
544898132000177,2/23/18,3936.564,2,20,0,542.367,2239.293,26
546860784000177,2/23/18,6708.38,1,4,0,34.965,318.318,18
550149566000160,2/2/18,627.8,1,1,0,228.123,442.239,22
550927613000160,2/2/18,9561.248,2,27,0,587.622,714.231,26
565716892000177,2/23/18,3660.284,2,5,0,6.993,20.986,20
574192545000166,2/9/18,248.271,1,1,0,69.958,528.101,25
576222786000177,2/23/18,3661.457,1,1,0,0.693,2.772,17
579779887000170,2/14/18,7285.786,1,8,0,246.155,598.696,21
59864692000160,2/1/18,2428.496,1,3,0,20.986,630.910,22
608872395000160,2/2/18,10223.969,2,20,0,321.860,1082.270,22
615168590000177,2/24/18,10751.55,1,3,0,331.590,933.975,21
615682071000160,2/2/18,9527.711,1,9,1,6.993,123.788,20
616319749000177,2/24/18,5243.199,1,4,0,1208.459,2749.068,23
618691426000177,2/24/18,19459.983,2,32,0,83.944,367.906,20
620210310000160,2/2/18,20676.142,2,13,0,9.072,13.951,20
629461226000160,2/2/18,3626.042,1,4,0,66.465,342.783,21
633019837000162,2/4/18,377.503,1,1,0,211.981,670.873,26
637800264000162,2/4/18,1196.666,1,3,0,17.493,53.172,20
648200275000162,2/4/18,7558.979,2,3,0,144.130,1340.556,26
656796937000160,2/2/18,1267.862,1,3,0,314.958,2466.373,23
66415442000160,2/1/18,5850.053,2,9,0,308.504,2477.664,26
77776634000166,2/8/18,1734.984,2,2,0,0.00 ,0.00 ,21
78503908000162,2/4/18,4058.439,4,10,0,3370.906,13649.328,30
82695673000166,2/8/18,1643.8,1,3,0,1340.213,5298.510,27
86097718000173,2/17/18,6988.958,1,8,0,822.171,3793.888,28
92651202000170,2/13/18,698.104,1,1,0,0.00 ,181.888,21
99404235000162,2/4/18,3726.073,2,2,0,111.930,1336.307,26
12660063000168,2/10/18,10719.283,2,9,0,170.576,560.168,24
155173014000169,2/12/18,906.301,1,2,0,69.958,1220.205,23
19217459000178,2/23/18,416.426,1,1,0,0.00 ,800.947,25
213122603000165,2/7/18,2547.725,2,10,0,17.493,456.120,22
219218219000169,2/12/18,3065.695,1,6,0,144.102,470.113,20
223772923000180,2/27/18,1095.018,1,4,0,0.00 ,0.00 ,17
248991053000171,2/14/18,1398.41,2,2,0,374.381,605.269,18
259021688000171,2/14/18,9515.014,1,16,0,381.283,1487.269,25
265800232000168,2/11/18,2082.031,1,3,0,0.00 ,0.00 ,18
308890368000165,2/7/18,722.164,1,1,0,137.816,859.761,26
327070476000171,2/15/18,4445.25,1,10,0,27.986,45.472,17
331020296000171,2/15/18,6125.701,1,3,0,0.00 ,0.00 ,17
333524667000180,2/27/18,5699.008,1,1,0,2434.523,3610.642,28
365689451000171,2/15/18,1015.758,1,4,0,0.00 ,0.00 ,17
373633889000180,2/28/18,10216.74,1,3,0,48.986,48.986,19
421809977000169,2/12/18,5779.015,1,4,0,153.839,557.445,23
475140438000165,2/8/18,9900.337,1,7,0,125.937,608.608,26
479002147000169,2/12/18,5862.411,1,1,0,1118.705,1211.007,21
507582722000169,2/12/18,4640.607,1,8,0,594.832,1855.658,29
524659835000175,2/20/18,11510.617,2,18,0,69.937,332.920,21
525568254000169,2/12/18,1689.33,1,3,0,56.644,112.588,19
531456153000179,2/26/18,2167.178,1,2,0,13.993,34.972,20
549264133000171,2/15/18,1744.628,1,2,0,183.099,325.731,20
70691719000169,2/11/18,3201.719,1,6,0,0.00 ,272.776,22
7519011000169,2/11/18,5296.089,1,2,0,347.018,2451.008,27
80964545000169,2/11/18,5984.271,1,4,0,0.693,0.693,20
96803421000169,2/11/18,6334.553,1,4,0,953.120,2440.557,27
105524603000177,2/22/18,8634.585,1,2,0,62.965,181.895,21
106956075000170,2/13/18,21268.652,3,14,0,0.00 ,41.958,19
108290159000177,2/22/18,3662.579,1,7,0,789.033,6130.705,30
119742861000181,2/28/18,3991.14,2,3,0,787.892,2698.402,29
129091313000175,2/19/18,6654.607,2,13,0,1309.399,4031.825,28
131679784000181,2/28/18,10797.242,1,3,0,525.560,1260.343,20
139928352000176,2/21/18,1607.532,1,1,0,88.823,324.576,20
148910732000175,2/19/18,830.156,1,1,0,207.683,354.487,22
149355492000160,2/2/18,2153.489,1,2,0,120.330,470.155,22
161433756000160,2/2/18,3496.702,1,8,1,0.00 ,18.179,20
17233025000170,2/13/18,10658.569,1,9,0,153.874,2048.438,27
180282563000177,2/22/18,5623.345,1,5,0,136.423,479.241,23
185775079000175,2/19/18,727.316,1,1,0,153.860,235.690,23
19865856000160,2/1/18,6094.764,1,1,0,356.888,962.073,26
204873880000176,2/21/18,7265.596,2,9,0,0.00 ,6.993,22
239168065000170,2/13/18,3088.23,1,4,0,500.206,842.996,20
248991053000171,2/14/18,3245.544,1,2,0,374.381,605.269,18
259021688000171,2/14/18,2833.673,1,9,0,381.283,1487.269,25
259683284000177,2/22/18,427.667,1,1,0,731.822,3737.293,24
266864413000170,2/13/18,3323.146,3,3,0,31.486,297.360,22
270500011000170,2/13/18,1705.93,1,1,0,72.737,1059.968,21
271052723000170,2/13/18,1143.618,1,1,0,34.979,419.692,20
276465943000171,2/15/18,2549.031,1,1,0,0.00 ,10.486,19
288550328000170,2/13/18,4058.741,1,5,0,951.762,4644.045,27
288678237000170,2/13/18,7417.347,1,6,0,0.00 ,0.00 ,18
293140288000160,2/2/18,7695.83,1,4,0,1812.937,7549.528,30
319989830000176,2/21/18,7662.354,2,16,0,1330.112,1883.560,25
325031400000175,2/20/18,1689.627,1,3,0,20.979,20.979,19
331020296000171,2/15/18,11957.019,1,13,0,0.00 ,0.00 ,17
340957066000160,2/2/18,4351.869,1,3,1,0.00 ,0.00 ,18
3492486000170,2/13/18,3099.642,2,2,0,0.693,0.693,19
350734195000160,2/2/18,5757.142,2,3,0,0.00 ,0.00 ,22
354893625000171,2/15/18,5498.341,1,6,0,195.909,850.206,22
356369823000170,2/13/18,107.904,1,1,0,0.00 ,0.00 ,13
373641000162,2/3/18,2104.123,2,2,0,6459.789,32285.694,30
395752994000176,2/21/18,3859.952,1,3,0,94.472,841.008,24
397933464000160,2/2/18,4966.14,1,4,0,0.00 ,18.165,18
413174634000171,2/15/18,2452.703,1,2,0,0.00 ,0.00 ,19
425369847000170,2/13/18,2498.411,2,3,0,0.693,144.774,18
429365511000162,2/4/18,1920.596,1,2,0,902.510,3881.087,26
444992322000170,2/14/18,371.314,1,1,0,0.00 ,6.986,17
446700757000160,2/2/18,3325.529,1,4,0,31.486,84.630,18
466953886000164,2/7/18,4887.553,1,4,0,0.00 ,0.00 ,23
477127808000170,2/14/18,796.112,1,1,0,251.013,961.541,23
477980338000170,2/14/18,13020.801,2,38,0,45.479,1972.495,27
479244435000177,2/23/18,10799.547,1,1,0,199.360,311.983,24
482312601000164,2/7/18,7326.125,2,12,0,7264.600,27675.732,30
48604454000160,2/1/18,4517.748,1,3,0,679.280,1272.474,21
492437831000160,2/2/18,12039.145,2,22,0,1190.021,3270.680,30
510822859000161,2/3/18,1704.225,1,1,0,35.665,500.829,24
51261444000176,2/20/18,4488.624,1,5,0,326.809,866.243,22
524502851000170,2/14/18,4002.649,1,4,0,0.00 ,0.00 ,19
530589388000160,2/2/18,10051.77,1,3,0,986.342,4623.458,29
544898132000177,2/23/18,23933.987,2,82,0,542.367,2239.293,26
550927613000160,2/2/18,5083.44,2,9,0,587.622,714.231,26
564252628000175,2/20/18,12636.776,1,13,0,0.693,0.693,18
579779887000170,2/14/18,5889.823,1,6,0,246.155,598.696,21
641625942000162,2/4/18,3032.662,1,3,0,122.437,391.755,22
64573841000181,2/28/18,4763.936,1,1,0,202.902,412.825,21
656796937000160,2/2/18,4528.782,1,6,0,314.958,2466.373,23
66415442000160,2/1/18,2828.159,1,3,0,308.504,2477.664,26
665816566000159,2/1/18,7718.817,1,9,0,13.993,13.993,19
66606944000162,2/4/18,10824.577,1,8,0,248.339,860.566,26
78503908000162,2/4/18,1571.077,2,4,0,3370.906,13649.328,30
78788548000176,2/20/18,966.492,1,2,0,108.276,397.131,25
86097718000173,2/17/18,3297.769,1,3,0,822.171,3793.888,28
95210880000170,2/13/18,1470.211,1,1,0,2.772,23.723,18
103438473000160,2/1/18,10350.807,1,3,0,116.809,488.229,21
105524603000177,2/22/18,8528.121,1,4,0,62.965,181.895,21
129091313000175,2/19/18,7402.348,2,5,0,1309.399,4031.825,28
155173014000169,2/12/18,1297.011,2,2,0,69.958,1220.205,23
19217459000178,2/23/18,2002.502,1,4,0,0.00 ,800.947,25
196874634000160,2/2/18,5131.134,1,1,1,263.046,988.428,24
19865856000160,2/1/18,7171.789,1,3,0,356.888,962.073,26
210369912000178,2/24/18,30395.175,2,15,0,1811.992,3726.954,30
225119161000169,2/12/18,1233.534,1,1,0,717.570,924.574,21
239168065000170,2/13/18,3045.075,1,4,0,500.206,842.996,20
251296645000177,2/22/18,9299.888,1,6,0,0.00 ,0.00 ,22
267766414000177,2/22/18,5517.604,2,4,0,0.00 ,0.00 ,22
270500011000170,2/13/18,6309.257,1,8,0,72.737,1059.968,21
278006429000170,2/13/18,6124.262,1,7,0,102.830,1276.912,25
283808009000165,2/7/18,3134.078,1,2,0,0.00 ,0.00 ,20
288550328000170,2/13/18,9221.756,1,9,0,951.762,4644.045,27
288678237000170,2/13/18,9903.889,1,8,0,0.00 ,0.00 ,18
292963345000170,2/13/18,416.517,1,2,0,56.658,1032.647,21
293140288000160,2/2/18,5556.004,1,4,0,1812.937,7549.528,30
299939537000165,2/7/18,1144.312,2,2,0,341.285,1118.425,25
308890368000165,2/7/18,20436.383,3,8,0,137.816,859.761,26
325836214000177,2/23/18,5130.813,1,2,1,11.179,11.179,11
372489514000165,2/8/18,2400.084,1,3,0,0.00 ,0.00 ,20
373641000162,2/3/18,1188.334,2,2,0,6459.789,32285.694,30
409335106000180,2/28/18,250.417,1,1,0,0.00 ,31.465,17
425369847000170,2/13/18,1518.701,1,4,0,0.693,144.774,18
429365511000162,2/4/18,4759.648,1,6,0,902.510,3881.087,26
446700757000160,2/2/18,3511.109,1,4,0,31.486,84.630,18
463694863000170,2/14/18,6200.642,2,9,0,50.337,113.302,18
477980338000170,2/14/18,3201.91,1,5,0,45.479,1972.495,27
478592860000163,2/5/18,138.588,1,2,0,0.00 ,25.865,19
482312601000164,2/7/18,505.89,1,2,0,7264.600,27675.732,30
48604454000160,2/1/18,603.938,2,2,0,679.280,1272.474,21
49045806000168,2/10/18,6244.532,1,10,0,59.472,125.937,22
507582722000169,2/12/18,8744.132,1,6,0,594.832,1855.658,29
51447766000170,2/13/18,1877.529,1,1,0,0.00 ,0.00 ,20
550927613000160,2/2/18,14115.827,2,10,0,587.622,714.231,26
615125555000169,2/13/18,4104.829,2,2,0,248.409,602.364,22
618691426000177,2/24/18,8152.306,1,11,0,83.944,367.906,20
656251217000160,2/2/18,984.976,1,3,0,94.451,2753.352,30
66415442000160,2/1/18,4607.76,1,2,0,308.504,2477.664,26
69611458000170,2/13/18,5022.194,1,1,0,27.986,784.371,22
70691719000169,2/11/18,1926.028,1,1,0,0.00 ,272.776,22
7519011000169,2/11/18,5480.653,1,1,0,347.018,2451.008,27
78503908000162,2/4/18,396.672,1,1,0,3370.906,13649.328,30
92651202000170,2/13/18,8110.921,1,9,0,0.00 ,181.888,21
146302879000160,2/2/18,211.914,1,1,0,0.00 ,0.00 ,20
146813287000172,2/16/18,2948.042,1,4,0,0.00 ,3093.153,27
154295724000172,2/16/18,9827.399,1,2,0,0.00 ,0.00 ,21
198795877000172,2/16/18,2619.146,1,1,0,203.602,691.222,21
293140288000160,2/2/18,1914.874,1,2,0,1812.937,7549.528,30
318009711000173,2/17/18,3902.217,2,6,0,402.220,918.568,23
394413126000172,2/16/18,10781.334,1,4,0,398.839,1280.377,24
405274434000160,2/2/18,1282.102,1,6,0,7.686,98.574,17
407500083000164,2/6/18,952.012,1,1,0,150.416,435.113,25
419571188000173,2/17/18,4909.588,2,4,1,0.00 ,27.972,22
458787924000172,2/16/18,5587.572,1,2,0,45.465,903.210,24
485220197000164,2/7/18,1631.859,1,8,0,0.00 ,0.693,18
489909152000164,2/7/18,859.22,1,1,0,0.693,0.693,18
492437831000160,2/2/18,4831.486,1,9,0,1190.021,3270.680,30
508689993000160,2/2/18,1761.35,2,4,0,0.00 ,0.00 ,18
54989769000172,2/15/18,3053.956,1,6,0,230.111,781.403,22
550927613000160,2/2/18,2104.714,1,2,0,587.622,714.231,26
564486417000164,2/7/18,4693.607,1,2,0,0.00 ,0.693,24
574051092000172,2/16/18,6337.294,1,27,0,414.113,1842.841,25
574328559000172,2/16/18,6882.744,1,11,0,402.241,850.570,22
574358517000175,2/20/18,3519.571,2,11,0,111.951,228.046,24
608210661000172,2/17/18,1571.058,1,1,0,1901.893,5952.107,28
610126522000173,2/18/18,747.122,1,1,0,815.766,4143.251,30
620210310000160,2/2/18,4208.644,1,8,0,9.072,13.951,20
656796937000160,2/2/18,10405.499,1,11,0,314.958,2466.373,23
7176193000172,2/15/18,10284.188,1,2,0,526.113,3061.093,26
101095426000175,2/19/18,3801.518,1,4,0,484.218,1237.915,26
119742861000181,2/28/18,496.786,1,1,0,787.892,2698.402,29
123237716000166,2/8/18,1143.795,1,1,0,256.753,688.492,19
144689987000166,2/8/18,2140.137,1,7,0,0.00 ,35.630,18
150463884000164,2/6/18,282.741,1,1,0,395.969,858.424,22
19217459000178,2/23/18,715.349,1,2,0,0.00 ,800.947,25
204675737000164,2/6/18,2472.072,2,2,0,37.037,86.674,20
20678788000181,2/28/18,1120.706,1,3,0,153.881,671.559,18
208708131000174,2/18/18,1183.239,1,1,0,0.00 ,0.00 ,17
216299762000166,2/8/18,9194.776,1,7,0,0.00 ,0.00 ,17
225049760000166,2/8/18,2329.808,1,1,0,637.441,1463.007,25
228037636000166,2/8/18,287.33,1,1,0,0.00 ,0.00 ,21
235867694000164,2/6/18,5714.948,1,4,0,0.00 ,0.00 ,21
238415671000169,2/12/18,634.86,1,1,0,300.097,331.569,18
240489070000165,2/7/18,593.131,1,1,0,45.479,83.958,18
256385325000166,2/9/18,1426.72,1,1,0,304.409,2369.479,27
280573794000174,2/18/18,1640.838,1,2,0,395.262,1165.528,24
299472135000166,2/9/18,861.145,1,2,0,70.644,1489.593,23
306526466000164,2/6/18,6556.804,1,8,0,2611.595,3932.369,30
321458000000166,2/9/18,86.305,1,1,0,0.693,252.567,21
321643932000174,2/18/18,1379.187,1,2,0,27.223,39.788,17
347484586000166,2/9/18,3703.335,1,4,0,0.00 ,11.172,26
362463934000174,2/18/18,9189.71,1,16,0,778.239,2223.991,25
409335106000180,2/28/18,1624.776,1,2,0,0.00 ,31.465,17
485220197000164,2/7/18,821.909,1,7,0,0.00 ,0.693,18
495382091000166,2/9/18,5382.076,1,8,0,219.583,325.192,21
506365765000164,2/7/18,10340.296,2,4,0,1059.352,1458.800,21
524659835000175,2/20/18,2288.441,1,3,0,69.937,332.920,21
574192545000166,2/9/18,1394.103,1,1,0,69.958,528.101,25
581211698000166,2/9/18,2980.721,1,9,0,0.00 ,0.00 ,19
60042185000173,2/17/18,13871.048,1,14,0,209.951,451.353,27
615125555000169,2/13/18,3221.883,1,1,0,248.409,602.364,22
77776634000166,2/8/18,582.257,1,2,0,0.00 ,0.00 ,21
79816114000164,2/6/18,4359.895,1,3,0,192.283,1148.924,23
81419835000181,2/28/18,316.567,1,3,0,494.032,2359.798,26
88791206000169,2/11/18,3473.262,1,7,0,0.00 ,0.00 ,18
137748512000172,2/16/18,10779.202,1,3,0,38.465,150.395,20
198795877000172,2/16/18,8280.868,1,12,0,203.602,691.222,21
210865681000159,2/1/18,50.086,1,1,0,1.386,1.386,17
24506113000172,2/15/18,2190.628,2,3,0,703.892,3773.812,30
370985118000172,2/16/18,1930.651,1,2,0,207.074,458.178,20
400486618000172,2/16/18,9862.564,1,5,0,18.179,477.813,23
476256268000172,2/16/18,7471.467,1,5,0,0.00 ,0.00 ,17
54989769000172,2/15/18,5513.401,1,5,0,230.111,781.403,22
574328559000172,2/16/18,28274.329,2,13,0,402.241,850.570,22
595009988000172,2/16/18,9000.822,1,13,0,1.386,1.386,19
600917196000171,2/15/18,1985.083,1,1,0,49.672,917.182,25
608210661000172,2/17/18,5790,1,9,0,1901.893,5952.107,28
7176193000172,2/15/18,5841.312,1,1,0,526.113,3061.093,26
79546227000172,2/15/18,715.702,1,2,0,1.386,15.358,18
99156757000172,2/15/18,2353.994,1,1,0,158.046,385.420,21
154295724000172,2/16/18,7630.181,2,6,0,0.00 ,0.00 ,21
182687988000173,2/17/18,13287.114,2,7,0,13.993,60.151,21
194279557000172,2/16/18,3917.875,1,1,0,79.023,155.953,19
198477730000172,2/16/18,3153.803,1,1,0,0.00 ,812.994,20
198795877000172,2/16/18,3179.449,1,8,0,203.602,691.222,21
210865681000159,2/1/18,2397.909,2,4,0,1.386,1.386,17
233037694000159,2/1/18,10294.122,1,8,0,11589.389,15166.851,30
24506113000172,2/15/18,7716.319,2,10,0,703.892,3773.812,30
274144012000159,2/1/18,7513.435,1,6,0,59.472,143.409,20
354587945000172,2/16/18,6039.667,1,1,0,363.055,1508.283,26
394413126000172,2/16/18,297.975,1,1,0,398.839,1280.377,24
400486618000172,2/16/18,4641.78,2,8,0,18.179,477.813,23
53883548000180,2/27/18,33010.43,20,57,1,0.693,71.337,20
543891450000159,2/1/18,4798.767,1,5,0,0.00 ,0.00 ,19
549531580000172,2/16/18,7020.623,2,3,0,2433.123,9028.768,30
54989769000172,2/15/18,7001.362,2,11,0,230.111,781.403,22
574051092000172,2/16/18,9485.179,1,14,0,414.113,1842.841,25
608210661000172,2/17/18,11194.837,2,8,0,1901.893,5952.107,28
609137466000172,2/17/18,2302.485,1,2,0,250.411,556.857,24
7176193000172,2/15/18,14600.525,2,3,0,526.113,3061.093,26
79546227000172,2/15/18,626.939,1,2,0,1.386,15.358,18
99156757000172,2/15/18,8179.093,2,6,0,158.046,385.420,21
333524667000180,2/27/18,16365.986,2,3,0,2434.523,3610.642,28
373633889000180,2/28/18,15175.038,2,19,0,48.986,48.986,19
233037694000159,2/1/18,4404.557,2,4,0,11589.389,15166.851,30
99184285000161,2/3/18,237.96,1,1,0,0.00 ,0.693,15
217255335000159,2/1/18,7661.942,2,18,0,815.857,1691.809,24
233037694000159,2/1/18,18263.586,2,17,0,11589.389,15166.851,30
274144012000159,2/1/18,8494.81,2,4,0,59.472,143.409,20
646403059000159,2/1/18,7427.662,1,4,0,0.00 ,0.00 ,23
665335589000159,2/1/18,4948.068,1,27,0,83.181,438.452,21
217255335000159,2/1/18,3998.43,1,7,0,815.857,1691.809,24
230649544000159,2/1/18,3900.638,1,5,0,0.00 ,13.979,19
233037694000159,2/1/18,4336.089,1,6,0,11589.389,15166.851,30
274144012000159,2/1/18,7252.679,2,8,0,59.472,143.409,20
665816566000159,2/1/18,1310.433,1,2,0,13.993,13.993,19
687671595000159,2/2/18,1739.581,1,10,0,80.458,619.066,21
100356312000181,2/28/18,68.07,1,1,1,0.00 ,0.00 ,2
101095426000175,2/19/18,1016.824,1,2,0,484.218,1237.915,26
103498818000181,2/28/18,37568.786,24,112,0,0.00 ,0.00 ,14
10362951000181,2/28/18,602.687,1,1,1,0.00 ,0.00 ,6
104701647000181,2/28/18,205738.109,31,450,0,0.00 ,101.479,18
105624393000181,2/28/18,1573.64,1,2,1,0.00 ,0.00 ,4
105659285000181,2/28/18,1186.325,1,2,1,0.00 ,0.00 ,3
106103655000181,2/28/18,1725.271,2,2,1,0.00 ,0.00 ,4
106138590000181,2/28/18,146942.54,31,337,0,0.00 ,0.00 ,16
106425149000181,2/28/18,173.533,1,1,1,0.00 ,0.00 ,1
108156531000181,2/28/18,8196.51,3,8,0,0.00 ,0.00 ,6
108346758000181,2/28/18,16679.279,16,29,0,0.00 ,0.00 ,14
109742594000181,2/28/18,62452.434,29,200,0,0.00 ,6.993,15
109867228000181,2/28/18,4409.545,6,8,1,0.00 ,0.00 ,10
110103853000181,2/28/18,10694.977,9,40,0,0.00 ,0.00 ,5
110213678000181,2/28/18,616.686,1,1,1,0.00 ,0.00 ,4
111804789000181,2/28/18,732.975,1,1,1,0.00 ,0.00 ,1
111871397000181,2/28/18,194979.931,31,428,0,811.027,1540.014,23
114625052000181,2/28/18,1535.386,2,6,1,0.00 ,0.00 ,13
115950563000181,2/28/18,372.562,1,1,1,0.00 ,0.00 ,4
